Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,09-Apr-2024,25-Apr-2024,CE,21150.00,-,-,-,1506.65,1506.65,1560.60,-,-,-,550.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21200.00,1571.15,1638.00,1513.80,1560.15,1560.15,1511.25,42.00,478.95,33.75,21250.00,-150.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21250.00,-,-,-,1408.15,1408.15,1462.05,-,-,-,1100.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21300.00,1480.00,1535.70,1414.70,1435.00,1435.00,1435.00,26.00,296.45,19.55,27850.00,-800.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21350.00,-,-,-,1310.80,1310.80,1364.10,-,-,-,500.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21400.00,1429.55,1429.55,1365.00,1365.00,1365.00,1315.40,3.00,34.18,2.08,14500.00,50.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21450.00,-,-,-,1215.10,1215.10,1266.90,-,-,-,700.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21500.00,1300.00,1350.00,1220.00,1241.65,1242.00,1241.65,561.00,6392.44,361.69,304600.00,450.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21550.00,-,-,-,1114.35,1114.35,1170.80,-,-,-,8050.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21600.00,1181.85,1242.75,1124.00,1145.90,1146.00,1145.90,80.00,910.84,46.84,49300.00,100.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21650.00,-,-,-,1024.50,1024.50,1076.05,-,-,-,1900.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21700.00,1079.00,1149.80,1040.00,1047.55,1046.90,1047.55,187.00,2130.14,101.19,98900.00,-4050.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21750.00,1080.50,1087.20,1021.25,1021.25,1021.25,983.10,6.00,68.44,3.19,11450.00,100.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21800.00,1000.00,1059.70,933.90,953.70,954.50,953.70,180.00,2054.28,92.28,88650.00,-100.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21850.00,968.00,1007.45,920.00,927.70,927.70,892.30,8.00,91.27,3.87,10600.00,-150.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21900.00,890.55,962.20,850.00,860.35,862.00,860.35,140.00,1596.58,63.58,86900.00,-200.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,21950.00,-,-,-,828.15,828.15,804.25,-,-,-,8450.00,-,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22000.00,819.95,874.10,743.65,767.55,764.40,767.55,7106.00,81089.52,2923.52,1202050.00,-29100.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22050.00,742.40,816.00,742.40,762.95,762.95,719.40,20.00,228.41,7.91,27250.00,-50.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22100.00,729.20,780.35,661.80,676.90,679.10,676.90,1014.00,11561.58,356.88,281750.00,-16050.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22150.00,701.15,730.95,630.00,633.25,633.00,633.25,54.00,616.66,18.61,48350.00,600.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22200.00,647.20,691.00,570.05,592.25,589.40,592.25,2198.00,25114.53,716.73,392000.00,25750.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22250.00,601.40,642.80,542.85,547.95,545.50,547.95,169.00,1929.57,49.45,40350.00,300.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22300.00,561.95,602.40,487.60,509.00,514.15,509.00,3253.00,37166.89,895.94,678800.00,-5950.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22350.00,519.95,561.00,453.55,469.05,469.00,469.05,320.00,3658.43,82.43,45100.00,-1450.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22400.00,482.30,520.40,410.00,429.10,429.50,429.10,7374.00,84303.56,1714.76,999250.00,-53400.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22450.00,438.05,476.45,376.55,390.70,390.20,390.70,1125.00,12867.47,239.35,74650.00,-10700.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22500.00,411.40,439.30,335.80,352.90,351.00,352.90,41057.00,469876.44,7985.19,2637650.00,-275300.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22550.00,390.00,400.00,305.00,318.90,318.35,318.90,3185.00,36483.33,572.45,137500.00,18400.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22600.00,329.00,364.20,269.05,284.75,284.80,284.75,31062.00,355881.06,4880.46,1243200.00,-61850.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22650.00,296.55,329.00,239.05,253.95,251.50,253.95,7595.00,87088.25,1074.88,147750.00,14700.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22700.00,291.00,295.95,210.50,223.50,220.00,223.50,52741.00,605314.91,6704.56,1025100.00,112000.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22750.00,216.90,264.50,184.75,195.75,194.40,195.75,11602.00,133296.19,1323.44,170700.00,62900.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22800.00,204.45,235.80,159.90,171.15,170.00,171.15,69576.00,800183.51,7017.11,1570250.00,469350.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22850.00,185.05,206.95,138.55,147.15,143.60,147.15,6219.00,71603.93,551.86,97850.00,-3200.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22900.00,128.00,180.60,116.70,124.80,124.00,124.80,27225.00,313757.06,2030.81,727900.00,40050.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,22950.00,136.85,156.45,98.60,106.25,105.00,106.25,5797.00,66897.18,376.60,118150.00,9200.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23000.00,124.00,135.00,83.00,89.20,89.50,89.20,86480.00,999283.48,4763.48,3078050.00,6400.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23050.00,99.00,115.10,68.45,73.60,72.50,73.60,6975.00,80712.80,325.93,128650.00,1100.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23100.00,92.20,97.70,56.00,59.95,59.80,59.95,34714.00,402271.28,1324.58,973250.00,64350.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23150.00,69.80,82.20,45.80,49.60,48.95,49.60,10138.00,117679.47,332.12,143550.00,1500.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23200.00,62.00,69.45,36.35,39.40,39.00,39.40,58729.00,682713.18,1456.78,2763700.00,139200.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23250.00,60.00,60.00,30.35,32.80,31.60,32.80,11979.00,139521.08,265.21,248250.00,-81450.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23300.00,48.00,48.00,24.40,26.20,26.05,26.20,38594.00,450289.23,669.13,1099750.00,-49150.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23350.00,34.40,39.95,20.10,21.80,21.50,21.80,14378.00,168075.32,212.17,300050.00,47200.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23400.00,31.65,31.90,15.65,17.00,16.75,17.00,36339.00,425593.82,427.52,1105250.00,-27800.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23450.00,22.90,26.30,13.15,14.30,14.90,14.30,6530.00,76629.44,65.19,74900.00,-20000.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23500.00,21.35,21.70,10.50,11.75,11.65,11.75,45426.00,534112.83,357.33,1839100.00,-39500.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23550.00,15.60,17.85,9.15,9.85,9.55,9.85,2347.00,27650.58,14.65,65100.00,7950.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23600.00,12.85,14.45,7.50,8.05,7.95,8.05,16095.00,190005.95,84.95,444700.00,27350.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23650.00,11.45,12.30,6.70,7.20,7.40,7.20,3936.00,46561.21,18.01,83350.00,-300.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23700.00,8.10,10.00,5.65,6.05,5.65,6.05,10947.00,129764.18,42.23,427300.00,40500.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23750.00,8.25,8.45,5.00,5.35,5.65,5.35,2330.00,27676.62,7.87,43400.00,-300.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23800.00,7.15,7.50,4.40,4.80,4.95,4.80,9544.00,113602.11,28.51,429350.00,-19550.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23850.00,6.40,7.10,4.05,4.40,4.65,4.40,1048.00,12500.38,2.98,24000.00,-3600.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23900.00,6.20,6.20,3.75,4.00,4.20,4.00,2800.00,33466.91,6.91,132300.00,1100.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,23950.00,5.10,5.45,3.45,3.70,3.95,3.70,972.00,11642.09,2.39,23600.00,-4600.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24000.00,4.35,5.20,3.25,3.50,3.50,3.50,26098.00,313230.92,54.92,2117600.00,256200.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24050.00,4.05,4.65,3.10,3.25,3.40,3.25,304.00,3656.22,0.62,15250.00,-700.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24100.00,4.25,4.45,2.65,3.05,3.15,3.05,1828.00,22030.74,3.34,63000.00,10250.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24150.00,3.55,6.80,2.65,3.00,3.05,3.00,280.00,3381.49,0.49,18500.00,-1000.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24200.00,3.75,9.50,2.70,2.90,2.90,2.90,2612.00,31609.53,4.33,234050.00,10800.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24250.00,4.00,4.25,2.75,2.85,3.00,2.85,2615.00,31710.96,4.08,273350.00,18350.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24300.00,4.40,4.40,2.45,2.65,2.55,2.65,496.00,6027.14,0.74,15400.00,15400.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24350.00,3.95,3.95,2.30,2.60,2.50,2.60,131.00,1595.12,0.20,2450.00,2450.00,22642.75
NIFTY,09-Apr-2024,25-Apr-2024,CE,24400.00,3.15,3.15,2.20,2.55,2.50,2.55,330.00,4026.45,0.45,7900.00,7900.00,22642.75
NIFTY,10-Apr-2024,25-Apr-2024,CE,19600.00,3184.80,3200.00,3150.00,3192.90,3196.00,3192.90,25.00,284.68,39.68,193850.00,-950.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19650.00,-,-,-,2990.15,2990.15,3161.00,-,-,-,700.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19700.00,-,-,-,3025.00,3025.00,3111.15,-,-,-,4000.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19750.00,-,-,-,2891.15,2891.15,3061.30,-,-,-,500.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19800.00,-,-,-,2750.00,2750.00,3011.45,-,-,-,6750.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19850.00,-,-,-,2887.00,2887.00,2961.55,-,-,-,2400.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19900.00,2892.00,2892.00,2892.00,2892.00,2892.00,2911.70,1.00,11.40,1.45,5050.00,50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,19950.00,-,-,-,2692.40,2692.40,2861.85,-,-,-,450.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20000.00,2749.95,2811.90,2743.35,2794.80,2793.90,2794.80,1379.00,15707.49,1917.49,1225950.00,-4850.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20050.00,-,-,-,2720.00,2720.00,2762.15,-,-,-,450.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20100.00,2662.75,2719.80,2647.35,2717.85,2715.75,2717.85,60.00,683.05,80.05,6200.00,300.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20150.00,-,-,-,2625.00,2625.00,2662.45,-,-,-,250.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20200.00,2569.90,2609.50,2550.00,2601.20,2590.00,2601.20,419.00,4776.79,544.89,34700.00,16750.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20250.00,-,-,-,2396.40,2396.40,2562.75,-,-,-,600.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20300.00,-,-,-,2423.15,2423.15,2512.90,-,-,-,14100.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20350.00,-,-,-,2295.55,2295.55,2463.05,-,-,-,400.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20400.00,2396.50,2396.50,2392.70,2394.60,2392.70,2394.60,2.00,22.79,2.39,4850.00,50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20450.00,-,-,-,2197.90,2197.90,2363.35,-,-,-,500.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20500.00,2259.95,2319.95,2235.30,2302.80,2303.95,2302.80,511.00,5819.01,581.26,262300.00,4000.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20550.00,-,-,-,2098.85,2098.85,2263.65,-,-,-,250.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20600.00,2210.00,2210.00,2210.00,2210.00,2210.00,2210.00,1.00,11.40,1.10,8750.00,50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20650.00,2099.00,2099.00,2099.00,2099.00,2099.00,2163.95,1.00,11.37,1.05,500.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20700.00,2071.55,2100.00,2050.00,2100.00,2100.00,2100.00,11.00,125.34,11.49,44750.00,-400.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20750.00,-,-,-,2035.00,2035.00,2064.30,-,-,-,250.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20800.00,1954.30,1972.00,1954.30,1970.00,1970.00,2014.45,9.00,102.44,8.84,23200.00,400.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20850.00,-,-,-,1802.15,1802.15,1964.65,-,-,-,450.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20900.00,1853.70,1899.95,1853.70,1899.95,1899.95,1899.95,2.00,22.78,1.88,8600.00,-50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,20950.00,-,-,-,1703.20,1703.20,1865.10,-,-,-,300.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21000.00,1764.95,1820.00,1753.10,1809.90,1798.35,1809.90,1783.00,20311.42,1589.92,607200.00,6350.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21050.00,1725.00,1725.00,1725.00,1725.00,1725.00,1765.60,1.00,11.39,0.86,550.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21100.00,1668.50,1730.65,1660.00,1725.20,1730.65,1725.20,46.00,524.13,38.83,8200.00,-950.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21150.00,1623.00,1623.00,1623.00,1623.00,1623.00,1666.25,1.00,11.39,0.81,600.00,50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21200.00,1589.30,1613.50,1554.60,1613.50,1613.50,1613.50,15.00,170.87,11.87,21300.00,50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21250.00,-,-,-,1408.15,1408.15,1567.15,-,-,-,1100.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21300.00,1463.10,1520.00,1461.50,1513.00,1506.00,1513.00,10.00,113.96,7.46,28200.00,350.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21350.00,-,-,-,1310.80,1310.80,1468.40,-,-,-,500.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21400.00,1361.05,1415.40,1361.05,1415.40,1415.40,1419.20,17.00,193.86,11.96,13950.00,-550.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21450.00,-,-,-,1215.10,1215.10,1370.15,-,-,-,700.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21500.00,1242.00,1327.25,1242.00,1310.75,1310.40,1310.75,1355.00,15435.57,869.32,325150.00,20550.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21550.00,1260.00,1260.00,1260.00,1260.00,1260.00,1272.55,2.00,22.81,1.26,7950.00,-100.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21600.00,1170.10,1221.50,1161.70,1212.10,1211.00,1212.10,245.00,2792.90,146.90,43400.00,-5900.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21650.00,1130.00,1160.00,1130.00,1160.00,1160.00,1175.95,17.00,193.85,9.83,2550.00,650.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21700.00,1095.00,1124.05,1064.40,1113.45,1113.50,1113.45,120.00,1367.56,65.56,100750.00,1850.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21750.00,-,-,-,1021.25,1021.25,1080.60,-,-,-,11450.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21800.00,956.80,1031.25,956.80,1017.05,1015.00,1017.05,267.00,3042.83,132.53,94500.00,5850.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21850.00,958.00,972.60,931.00,965.05,963.00,965.05,117.00,1334.86,56.64,14450.00,3850.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21900.00,880.00,936.45,877.60,926.35,920.00,926.35,174.00,1983.98,78.68,84950.00,-1950.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,21950.00,831.75,886.90,829.10,885.40,883.85,885.40,30.00,342.03,12.78,9500.00,1050.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22000.00,783.70,844.00,781.00,832.75,825.00,832.75,6044.00,68944.72,2460.72,1179300.00,-22750.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22050.00,770.00,795.05,746.85,790.55,779.00,790.55,27.00,308.07,10.40,27250.00,-,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22100.00,707.45,753.00,692.50,739.85,735.95,739.85,1128.00,12876.61,412.21,256350.00,-25400.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22150.00,664.00,703.25,653.00,697.25,687.95,697.25,105.00,1198.43,35.56,47950.00,-400.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22200.00,625.00,662.35,605.15,646.90,644.00,646.90,1246.00,14226.24,395.64,381000.00,-11000.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22250.00,573.70,611.05,564.00,599.30,603.55,599.30,106.00,1210.35,31.10,39950.00,-400.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22300.00,530.75,575.60,516.90,565.40,562.15,565.40,2331.00,26632.96,642.31,664450.00,-14350.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22350.00,491.70,526.00,475.95,514.85,512.40,514.85,278.00,3175.71,69.06,41150.00,-3950.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22400.00,449.85,490.70,425.00,474.85,476.20,474.85,5693.00,65091.32,1329.72,968450.00,-30800.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22450.00,411.20,449.10,397.05,432.85,434.75,432.85,824.00,9422.48,173.08,75150.00,500.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22500.00,382.00,409.50,358.50,394.95,391.40,394.95,26296.00,300880.88,5050.88,2491450.00,-146200.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22550.00,336.35,370.00,322.20,355.55,358.20,355.55,1924.00,22025.87,332.77,111800.00,-25700.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22600.00,280.80,333.95,280.80,322.70,318.85,322.70,24648.00,282380.25,3857.85,1144200.00,-99000.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22650.00,268.00,298.10,255.90,288.80,286.25,288.80,5224.00,59887.50,725.70,122150.00,-25600.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22700.00,246.45,264.85,225.05,253.65,251.20,253.65,60126.00,689807.16,7377.06,1219800.00,194700.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22750.00,210.00,232.70,196.80,223.20,223.40,223.20,20531.00,235767.25,2227.13,287150.00,116450.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22800.00,191.90,203.60,170.50,193.90,192.15,193.90,62468.00,718028.49,5893.29,1903050.00,332800.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22850.00,155.00,175.15,145.75,166.75,165.25,166.75,6132.00,70556.55,498.45,124750.00,26900.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22900.00,131.05,149.80,123.45,142.40,140.85,142.40,29750.00,342691.15,2053.65,851000.00,123100.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,22950.00,112.55,126.65,103.90,119.60,119.60,119.60,5996.00,69153.57,349.47,122600.00,4450.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23000.00,102.00,106.10,86.40,100.20,100.55,100.20,83148.00,960248.18,4046.18,3384300.00,306250.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23050.00,81.80,87.70,70.85,82.30,83.80,82.30,6682.00,77277.42,267.37,170300.00,41650.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23100.00,68.05,71.40,57.50,66.45,67.25,66.45,38349.00,444174.77,1243.82,1101350.00,128100.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23150.00,53.10,58.05,46.65,54.05,54.50,54.05,9310.00,108008.70,245.45,219250.00,75700.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23200.00,48.95,48.95,37.30,42.90,43.70,42.90,49145.00,571113.53,1031.53,2763400.00,-300.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23250.00,34.45,37.95,30.60,34.90,35.40,34.90,10326.00,120215.78,176.03,248200.00,-50.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23300.00,29.20,30.30,24.15,27.30,27.70,27.30,33361.00,389102.67,447.02,1181500.00,81750.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23350.00,24.00,25.15,19.75,21.80,22.90,21.80,14895.00,174061.27,162.14,179150.00,-120900.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23400.00,19.65,19.95,15.50,17.15,16.60,17.15,41516.00,486095.65,358.45,1194450.00,89200.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23450.00,16.75,16.75,13.00,14.30,14.60,14.30,5712.00,67014.49,41.29,134450.00,59550.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23500.00,13.60,14.25,11.00,11.95,12.00,11.95,54608.00,641977.49,333.49,2407400.00,568300.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23550.00,10.85,11.55,8.85,9.55,9.60,9.55,4366.00,51431.11,21.46,95750.00,30650.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23600.00,9.10,9.75,7.45,7.95,8.00,7.95,15220.00,179659.22,63.22,423950.00,-20750.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23650.00,7.65,8.60,6.50,6.75,6.50,6.75,3842.00,45445.62,13.97,83550.00,200.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23700.00,6.75,8.00,5.50,5.70,5.65,5.70,13471.00,159672.14,40.79,441350.00,14050.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23750.00,5.90,6.55,4.95,5.10,5.05,5.10,2157.00,25620.36,5.99,46650.00,3250.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23800.00,5.05,5.60,4.30,4.55,4.50,4.55,8657.00,103039.16,20.86,459600.00,30250.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23850.00,4.55,5.25,3.85,4.10,4.05,4.10,756.00,9016.99,1.69,31200.00,7200.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23900.00,4.50,4.85,3.25,3.55,3.40,3.55,7619.00,91062.41,15.36,284100.00,151800.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,23950.00,3.85,5.40,3.20,3.55,3.30,3.55,1415.00,16947.44,2.82,42850.00,19250.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24000.00,3.90,4.35,3.05,3.25,3.10,3.25,17793.00,213548.34,32.34,2393400.00,275800.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24050.00,3.50,5.70,2.75,3.15,3.00,3.15,503.00,6049.46,0.89,25250.00,10000.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24100.00,3.40,3.75,2.65,2.85,2.65,2.85,718.00,8653.04,1.14,69100.00,6100.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24150.00,3.00,6.20,2.65,2.95,2.65,2.95,241.00,2910.47,0.40,23850.00,5350.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24200.00,3.00,3.40,2.50,2.70,2.50,2.70,2518.00,30471.39,3.59,219500.00,-14550.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24250.00,2.80,3.40,2.35,2.55,2.35,2.55,3708.00,44964.68,5.18,278500.00,5150.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24300.00,2.70,3.25,2.00,2.55,2.20,2.55,936.00,11373.61,1.21,26900.00,11500.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24350.00,2.60,3.40,2.00,2.50,2.35,2.50,229.00,2788.38,0.30,7850.00,5400.00,22753.80
NIFTY,10-Apr-2024,25-Apr-2024,CE,24400.00,2.60,3.10,1.85,2.45,2.20,2.45,4156.00,50708.33,5.13,121850.00,113950.00,22753.80
NIFTY,12-Apr-2024,25-Apr-2024,CE,19600.00,3105.50,3125.00,2990.05,2993.00,2994.05,2993.00,38.00,430.15,57.75,193600.00,-250.00,22519.40
NIFTY,12-Apr-2024,25-Apr-2024,CE,19650.00,2970.00,2970.00,2970.00,2970.00,2970.00,2919.05,1.00,11.31,1.49,700.00,-,22519.40
